Country,City,LaundryID,TenantID,Service,Item,StartDate,EndDate,DeliveryDate,Fee,Water_Litres,Electricity_kWh,IsHoliday,DayOfWeek,IsWeekend
UK,Birmingham,L1,T45,Press,Tablecloth,2025-05-18,2025-05-20,2025-05-22,99.39,,4.03,0,6,1
Pakistan,Lahore,L7,T62,Wash,Bedsheet,2025-05-18,2025-05-19,2025-05-21,95.43,282.0,2.95,0,6,1
USA,Chicago,L9,T15,Press,Uniform,2025-05-19,2025-05-21,2025-05-22,66.9,,2.83,0,0,0
UK,Manchester,L5,T3,Dry-clean,Towel,2025-05-19,2025-05-22,2025-05-23,96.35,156.0,1.2,0,0,0
UK,Birmingham,L8,T67,Press,Tablecloth,2025-05-19,2025-05-22,2025-05-24,19.29,,2.02,0,0,0
UK,Birmingham,L9,T27,Dry-clean,Bedsheet,2025-05-19,2025-05-21,2025-05-23,53.27,244.0,1.14,0,0,0
UK,Manchester,L9,T66,Press,Curtain,2025-05-19,2025-05-21,2025-05-22,88.16,,2.35,0,0,0
UK,London,L2,T55,Wash,Curtain,2025-05-19,2025-05-20,2025-05-22,70.2,193.0,4.28,0,0,0
USA,Los Angeles,L4,T97,Wash,Bedsheet,2025-05-19,2025-05-22,2025-05-24,28.86,137.0,1.07,0,0,0
USA,New York,L6,T68,Press,Uniform,2025-05-19,2025-05-21,2025-05-23,78.26,,1.86,0,0,0
UK,Birmingham,L8,T62,Press,Bedsheet,2025-05-19,2025-05-22,2025-05-23,18.95,,2.98,0,0,0
Pakistan,Karachi,L2,T76,Press,Curtain,2025-05-19,2025-05-20,2025-05-22,35.49,,2.92,0,0,0
USA,New York,L2,T19,Wash,Bedsheet,2025-05-19,2025-05-20,2025-05-22,95.98,174.0,2.35,0,0,0
USA,Chicago,L1,T44,Wash,Bedsheet,2025-05-19,2025-05-22,2025-05-23,69.92,250.0,4.67,0,0,0
USA,Chicago,L8,T52,Press,Towel,2025-05-19,2025-05-22,2025-05-24,22.16,,2.51,0,0,0
UK,London,L1,T26,Press,Uniform,2025-05-19,2025-05-20,2025-05-21,79.52,,1.24,0,0,0
USA,Chicago,L2,T38,Wash,Towel,2025-05-19,2025-05-22,2025-05-24,65.66,157.0,4.94,0,0,0
UK,Birmingham,L5,T14,Dry-clean,Tablecloth,2025-05-19,2025-05-22,2025-05-24,38.27,169.0,2.65,0,0,0
UK,London,L9,T80,Dry-clean,Towel,2025-05-19,2025-05-21,2025-05-22,56.97,196.0,1.63,0,0,0
UK,London,L8,T100,Wash,Curtain,2025-05-19,2025-05-20,2025-05-21,24.93,163.0,1.15,0,0,0
USA,Los Angeles,L1,T48,Wash,Curtain,2025-05-19,2025-05-21,2025-05-22,26.6,120.0,3.64,0,0,0
Pakistan,Islamabad,L1,T34,Wash,Tablecloth,2025-05-19,2025-05-22,2025-05-23,79.5,229.0,4.53,0,0,0
USA,Los Angeles,L2,T53,Dry-clean,Bedsheet,2025-05-20,2025-05-23,2025-05-24,86.48,155.0,3.32,0,1,0
UK,Birmingham,L9,T38,Press,Curtain,2025-05-20,2025-05-23,2025-05-24,62.53,,2.53,0,1,0
USA,Los Angeles,L2,T42,Wash,Curtain,2025-05-20,2025-05-23,2025-05-25,84.62,172.0,2.21,0,1,0
USA,New York,L3,T21,Press,Uniform,2025-05-20,2025-05-23,2025-05-24,32.6,,3.18,0,1,0
UK,London,L2,T32,Press,Towel,2025-05-20,2025-05-22,2025-05-23,37.02,,1.17,0,1,0
USA,New York,L9,T5,Press,Curtain,2025-05-20,2025-05-23,2025-05-25,66.82,,4.25,0,1,0
UK,London,L10,T98,Wash,Tablecloth,2025-05-20,2025-05-22,2025-05-23,44.49,106.0,2.05,0,1,0
USA,Chicago,L10,T96,Wash,Bedsheet,2025-05-20,2025-05-23,2025-05-24,76.03,196.0,4.83,0,1,0
Pakistan,Islamabad,L3,T39,Press,Curtain,2025-05-20,2025-05-23,2025-05-24,36.05,,4.88,0,1,0
USA,Los Angeles,L2,T36,Wash,Bedsheet,2025-05-20,2025-05-23,2025-05-24,19.98,243.0,3.53,0,1,0
UK,London,L6,T11,Press,Towel,2025-05-20,2025-05-21,2025-05-23,67.26,,2.78,0,1,0
Pakistan,Islamabad,L1,T40,Wash,Bedsheet,2025-05-20,2025-05-23,2025-05-25,47.27,246.0,3.98,0,1,0
USA,Los Angeles,L8,T13,Wash,Tablecloth,2025-05-20,2025-05-22,2025-05-23,16.23,150.0,1.42,0,1,0
UK,Manchester,L5,T41,Dry-clean,Towel,2025-05-21,2025-05-23,2025-05-25,69.53,220.0,3.4,0,2,0
USA,Los Angeles,L5,T4,Wash,Curtain,2025-05-21,2025-05-23,2025-05-25,65.64,248.0,3.45,0,2,0
Pakistan,Karachi,L1,T78,Rent-Laundry,Towel,2025-05-21,2025-05-24,2025-05-25,73.72,,,0,2,0
UK,Birmingham,L10,T37,Wash,Curtain,2025-05-21,2025-05-23,2025-05-24,10.39,198.0,1.07,0,2,0
USA,Los Angeles,L8,T45,Wash,Bedsheet,2025-05-21,2025-05-24,2025-05-25,41.29,201.0,1.97,0,2,0
Pakistan,Lahore,L2,T4,Rent-Laundry,Tablecloth,2025-05-21,2025-05-23,2025-05-25,36.58,,,0,2,0
USA,New York,L6,T29,Wash,Curtain,2025-05-21,2025-05-23,2025-05-24,15.53,212.0,2.16,0,2,0
Pakistan,Karachi,L8,T77,Wash,Tablecloth,2025-05-21,2025-05-23,2025-05-25,55.79,232.0,1.28,0,2,0
USA,Chicago,L4,T52,Press,Bedsheet,2025-05-21,2025-05-22,2025-05-24,81.81,,1.02,0,2,0
USA,Los Angeles,L8,T98,Press,Curtain,2025-05-21,2025-05-23,2025-05-25,63.6,,4.24,0,2,0
USA,Los Angeles,L9,T14,Wash,Bedsheet,2025-05-21,2025-05-23,2025-05-24,61.64,294.0,2.69,0,2,0
USA,New York,L5,T79,Wash,Bedsheet,2025-05-21,2025-05-23,2025-05-25,36.44,191.0,2.34,0,2,0
Pakistan,Karachi,L8,T36,Wash,Towel,2025-05-21,2025-05-24,2025-05-26,69.72,286.0,2.63,0,2,0
Pakistan,Karachi,L6,T21,Wash,Bedsheet,2025-05-21,2025-05-23,2025-05-24,83.67,286.0,1.94,0,2,0
USA,New York,L1,T40,Press,Tablecloth,2025-05-21,2025-05-24,2025-05-25,44.63,,2.62,0,2,0
UK,London,L7,T92,Wash,Tablecloth,2025-05-21,2025-05-23,2025-05-25,31.18,216.0,1.87,0,2,0
Pakistan,Karachi,L7,T89,Rent-Laundry,Uniform,2025-05-21,2025-05-24,2025-05-26,74.59,,,0,2,0
USA,New York,L9,T45,Press,Curtain,2025-05-22,2025-05-24,2025-05-25,85.2,,1.61,0,3,0
UK,Birmingham,L7,T71,Dry-clean,Bedsheet,2025-05-22,2025-05-24,2025-05-25,99.19,161.0,2.09,0,3,0
USA,New York,L8,T78,Wash,Bedsheet,2025-05-22,2025-05-24,2025-05-25,42.88,243.0,3.56,0,3,0
UK,London,L6,T60,Press,Bedsheet,2025-05-22,2025-05-25,2025-05-26,44.97,,2.36,0,3,0
UK,Birmingham,L10,T72,Press,Uniform,2025-05-22,2025-05-24,2025-05-26,37.2,,1.83,0,3,0
Pakistan,Islamabad,L10,T58,Wash,Uniform,2025-05-22,2025-05-25,2025-05-27,42.46,101.0,4.39,0,3,0
USA,Chicago,L4,T33,Press,Curtain,2025-05-22,2025-05-25,2025-05-26,75.19,,4.94,0,3,0
UK,Birmingham,L10,T20,Wash,Towel,2025-05-22,2025-05-25,2025-05-26,39.63,259.0,4.7,0,3,0
UK,London,L1,T7,Press,Bedsheet,2025-05-22,2025-05-25,2025-05-26,17.48,,2.31,0,3,0
USA,Los Angeles,L2,T75,Dry-clean,Tablecloth,2025-05-22,2025-05-24,2025-05-26,97.11,291.0,3.49,0,3,0
Pakistan,Lahore,L3,T12,Press,Bedsheet,2025-05-22,2025-05-23,2025-05-24,68.96,,1.77,0,3,0
UK,Birmingham,L7,T74,Press,Tablecloth,2025-05-22,2025-05-24,2025-05-26,21.51,,3.7,0,3,0
USA,New York,L1,T34,Press,Tablecloth,2025-05-22,2025-05-23,2025-05-25,70.86,,4.78,0,3,0
UK,Birmingham,L4,T81,Rent-Laundry,Uniform,2025-05-22,2025-05-24,2025-05-26,16.32,,,0,3,0
USA,New York,L2,T99,Rent-Laundry,Tablecloth,2025-05-22,2025-05-23,2025-05-24,11.89,,,0,3,0
USA,New York,L9,T94,Rent-Laundry,Uniform,2025-05-22,2025-05-23,2025-05-25,44.6,,,0,3,0
Pakistan,Islamabad,L4,T4,Wash,Curtain,2025-05-22,2025-05-24,2025-05-25,72.13,211.0,3.43,0,3,0
UK,Birmingham,L4,T41,Rent-Laundry,Tablecloth,2025-05-22,2025-05-25,2025-05-26,47.24,,,0,3,0
UK,Manchester,L5,T2,Press,Towel,2025-05-22,2025-05-23,2025-05-24,74.17,,3.94,0,3,0
Pakistan,Lahore,L6,T18,Press,Tablecloth,2025-05-23,2025-05-24,2025-05-26,82.45,,4.65,0,4,0
USA,Los Angeles,L10,T31,Dry-clean,Uniform,2025-05-23,2025-05-26,2025-05-28,86.11,142.0,4.75,0,4,0
UK,London,L10,T54,Press,Uniform,2025-05-23,2025-05-25,2025-05-27,78.41,,1.99,0,4,0
Pakistan,Islamabad,L7,T99,Press,Tablecloth,2025-05-23,2025-05-25,2025-05-26,88.49,,4.54,0,4,0
USA,Los Angeles,L4,T29,Wash,Uniform,2025-05-23,2025-05-24,2025-05-25,38.84,227.0,2.92,0,4,0
UK,Manchester,L6,T77,Press,Bedsheet,2025-05-23,2025-05-26,2025-05-28,72.87,,1.67,0,4,0
UK,Birmingham,L8,T79,Wash,Uniform,2025-05-23,2025-05-26,2025-05-27,71.93,104.0,3.85,0,4,0
UK,Manchester,L4,T60,Wash,Curtain,2025-05-23,2025-05-24,2025-05-26,45.57,105.0,1.87,0,4,0
USA,Los Angeles,L9,T39,Wash,Bedsheet,2025-05-23,2025-05-24,2025-05-26,41.02,258.0,3.36,0,4,0
UK,Manchester,L4,T93,Dry-clean,Tablecloth,2025-05-23,2025-05-24,2025-05-26,97.91,248.0,2.26,0,4,0
UK,London,L10,T83,Press,Uniform,2025-05-23,2025-05-26,2025-05-28,34.25,,1.34,0,4,0
USA,Los Angeles,L4,T51,Rent-Laundry,Curtain,2025-05-23,2025-05-24,2025-05-25,73.94,,,0,4,0
UK,London,L6,T51,Rent-Laundry,Curtain,2025-05-23,2025-05-25,2025-05-26,19.31,,,0,4,0
UK,Birmingham,L5,T94,Press,Towel,2025-05-23,2025-05-24,2025-05-25,81.68,,3.17,0,4,0
UK,Manchester,L4,T5,Press,Tablecloth,2025-05-23,2025-05-26,2025-05-27,62.02,,1.66,0,4,0
UK,Birmingham,L9,T18,Dry-clean,Towel,2025-05-23,2025-05-24,2025-05-25,13.54,220.0,3.73,0,4,0
Pakistan,Islamabad,L4,T11,Wash,Curtain,2025-05-23,2025-05-24,2025-05-26,98.34,295.0,4.68,0,4,0
Pakistan,Karachi,L3,T24,Wash,Towel,2025-05-23,2025-05-24,2025-05-25,65.55,105.0,3.2,0,4,0
USA,Chicago,L8,T33,Press,Bedsheet,2025-05-23,2025-05-25,2025-05-26,54.11,,3.79,0,4,0
USA,Chicago,L7,T42,Wash,Tablecloth,2025-05-23,2025-05-26,2025-05-28,41.81,123.0,3.74,0,4,0
USA,New York,L6,T11,Wash,Bedsheet,2025-05-24,2025-05-27,2025-05-29,71.98,296.0,2.02,0,5,1
USA,New York,L7,T23,Wash,Bedsheet,2025-05-24,2025-05-25,2025-05-26,47.65,215.0,1.54,0,5,1
USA,Los Angeles,L1,T20,Press,Tablecloth,2025-05-24,2025-05-25,2025-05-26,73.49,,1.76,0,5,1
UK,Birmingham,L3,T82,Wash,Curtain,2025-05-24,2025-05-26,2025-05-27,61.69,211.0,4.07,0,5,1
USA,Chicago,L1,T78,Wash,Curtain,2025-05-24,2025-05-27,2025-05-29,29.9,208.0,4.36,0,5,1
UK,Birmingham,L7,T72,Dry-clean,Uniform,2025-05-24,2025-05-25,2025-05-26,28.57,100.0,2.02,0,5,1
UK,Manchester,L2,T3,Wash,Curtain,2025-05-24,2025-05-26,2025-05-28,62.23,101.0,1.12,0,5,1
Pakistan,Karachi,L5,T95,Wash,Bedsheet,2025-05-24,2025-05-25,2025-05-27,75.6,124.0,2.96,0,5,1
UK,London,L10,T53,Press,Towel,2025-05-24,2025-05-27,2025-05-28,62.77,,2.18,0,5,1
USA,Los Angeles,L1,T41,Press,Tablecloth,2025-05-24,2025-05-26,2025-05-28,18.88,,3.88,0,5,1
USA,New York,L6,T21,Press,Uniform,2025-05-24,2025-05-25,2025-05-26,72.67,,1.53,0,5,1
Pakistan,Lahore,L6,T65,Press,Towel,2025-05-24,2025-05-26,2025-05-28,67.24,,1.94,0,5,1
UK,Birmingham,L1,T90,Press,Uniform,2025-05-24,2025-05-26,2025-05-28,25.69,,2.36,0,5,1
Pakistan,Lahore,L10,T47,Wash,Bedsheet,2025-05-24,2025-05-25,2025-05-26,92.32,298.0,1.64,0,5,1
UK,Manchester,L9,T88,Dry-clean,Towel,2025-05-24,2025-05-26,2025-05-28,73.37,241.0,3.15,0,5,1
UK,London,L4,T11,Rent-Laundry,Uniform,2025-05-24,2025-05-27,2025-05-28,97.24,,,0,5,1
USA,Los Angeles,L6,T69,Press,Tablecloth,2025-05-24,2025-05-25,2025-05-27,20.6,,3.17,0,5,1
USA,Los Angeles,L3,T23,Press,Towel,2025-05-24,2025-05-26,2025-05-28,96.37,,4.07,0,5,1
Pakistan,Islamabad,L6,T77,Press,Bedsheet,2025-05-24,2025-05-26,2025-05-28,60.72,,2.77,0,5,1
UK,Manchester,L10,T78,Rent-Laundry,Bedsheet,2025-05-24,2025-05-25,2025-05-26,80.67,,,0,5,1
Pakistan,Islamabad,L4,T3,Press,Uniform,2025-05-24,2025-05-26,2025-05-28,97.44,,2.77,0,5,1
UK,Manchester,L2,T12,Rent-Laundry,Bedsheet,2025-05-24,2025-05-27,2025-05-29,97.12,,,0,5,1
Pakistan,Karachi,L1,T97,Wash,Uniform,2025-05-24,2025-05-27,2025-05-28,26.34,298.0,1.82,0,5,1
UK,Birmingham,L9,T77,Press,Bedsheet,2025-05-24,2025-05-25,2025-05-26,34.51,,2.73,0,5,1
Pakistan,Lahore,L3,T86,Dry-clean,Tablecloth,2025-05-24,2025-05-27,2025-05-28,10.63,226.0,2.12,0,5,1
USA,Chicago,L2,T96,Wash,Tablecloth,2025-05-25,2025-05-28,2025-05-30,61.96,252.0,1.51,0,6,1
USA,Chicago,L6,T90,Wash,Bedsheet,2025-05-25,2025-05-26,2025-05-27,56.88,224.0,3.99,0,6,1
Pakistan,Islamabad,L6,T19,Dry-clean,Tablecloth,2025-05-25,2025-05-28,2025-05-30,56.13,126.0,3.18,0,6,1
UK,London,L10,T60,Wash,Towel,2025-05-25,2025-05-26,2025-05-27,68.05,220.0,1.95,0,6,1
Pakistan,Karachi,L10,T75,Rent-Laundry,Uniform,2025-05-25,2025-05-27,2025-05-29,51.63,,,0,6,1
Pakistan,Islamabad,L5,T40,Wash,Bedsheet,2025-05-25,2025-05-27,2025-05-29,62.34,143.0,3.98,0,6,1
USA,Los Angeles,L6,T37,Press,Uniform,2025-05-25,2025-05-27,2025-05-29,99.42,,1.44,0,6,1
UK,London,L5,T32,Wash,Tablecloth,2025-05-25,2025-05-26,2025-05-28,95.93,263.0,3.84,0,6,1
Pakistan,Islamabad,L1,T60,Press,Tablecloth,2025-05-25,2025-05-27,2025-05-29,55.57,,2.26,0,6,1
Pakistan,Lahore,L8,T43,Dry-clean,Tablecloth,2025-05-25,2025-05-26,2025-05-28,52.93,179.0,4.98,0,6,1
USA,Los Angeles,L1,T63,Press,Towel,2025-05-25,2025-05-26,2025-05-28,68.69,,1.39,0,6,1
Pakistan,Karachi,L8,T50,Wash,Towel,2025-05-25,2025-05-27,2025-05-28,67.77,100.0,2.97,0,6,1
Pakistan,Lahore,L7,T75,Wash,Towel,2025-05-25,2025-05-26,2025-05-28,35.43,160.0,4.62,0,6,1
UK,Birmingham,L10,T78,Wash,Tablecloth,2025-05-25,2025-05-27,2025-05-28,75.52,157.0,1.35,0,6,1
USA,Chicago,L7,T41,Wash,Curtain,2025-05-25,2025-05-26,2025-05-28,72.49,281.0,2.32,0,6,1
USA,Los Angeles,L10,T58,Wash,Tablecloth,2025-05-26,2025-05-29,2025-05-30,26.95,132.0,1.98,0,0,0
UK,Manchester,L2,T38,Dry-clean,Tablecloth,2025-05-26,2025-05-28,2025-05-29,62.66,281.0,2.43,0,0,0
UK,Manchester,L8,T6,Rent-Laundry,Towel,2025-05-26,2025-05-27,2025-05-28,47.0,,,0,0,0
UK,Manchester,L2,T25,Dry-clean,Uniform,2025-05-26,2025-05-28,2025-05-30,60.72,220.0,4.2,0,0,0
USA,New York,L2,T71,Dry-clean,Tablecloth,2025-05-26,2025-05-27,2025-05-28,52.98,287.0,4.02,0,0,0
USA,Los Angeles,L6,T4,Dry-clean,Curtain,2025-05-26,2025-05-27,2025-05-28,25.2,138.0,4.63,0,0,0
Pakistan,Islamabad,L4,T84,Press,Bedsheet,2025-05-26,2025-05-28,2025-05-30,36.64,,2.68,0,0,0
Pakistan,Karachi,L4,T86,Wash,Uniform,2025-05-26,2025-05-28,2025-05-30,39.15,187.0,3.32,0,0,0
USA,New York,L7,T28,Press,Curtain,2025-05-26,2025-05-27,2025-05-29,54.86,,4.07,0,0,0
Pakistan,Islamabad,L5,T28,Wash,Towel,2025-05-26,2025-05-28,2025-05-30,87.2,149.0,3.31,0,0,0
Pakistan,Lahore,L5,T87,Press,Bedsheet,2025-05-26,2025-05-27,2025-05-28,72.49,,4.3,0,0,0
UK,Birmingham,L7,T93,Press,Towel,2025-05-26,2025-05-28,2025-05-29,26.54,,3.74,0,0,0
USA,New York,L10,T57,Wash,Uniform,2025-05-26,2025-05-29,2025-05-30,46.04,217.0,4.09,0,0,0
USA,Los Angeles,L8,T4,Rent-Laundry,Bedsheet,2025-05-26,2025-05-28,2025-05-29,25.54,,,0,0,0
USA,New York,L10,T27,Wash,Tablecloth,2025-05-26,2025-05-27,2025-05-29,49.28,221.0,4.58,0,0,0
USA,Los Angeles,L3,T94,Wash,Towel,2025-05-26,2025-05-29,2025-05-30,77.94,159.0,3.35,0,0,0
Pakistan,Lahore,L10,T21,Dry-clean,Curtain,2025-05-26,2025-05-29,2025-05-30,20.12,186.0,1.9,0,0,0
UK,London,L3,T23,Rent-Laundry,Bedsheet,2025-05-27,2025-05-28,2025-05-29,89.6,,,0,1,0
Pakistan,Lahore,L8,T57,Press,Towel,2025-05-27,2025-05-29,2025-05-30,38.4,,3.48,0,1,0
UK,Manchester,L9,T69,Press,Towel,2025-05-27,2025-05-30,2025-05-31,15.59,,1.77,0,1,0
USA,Chicago,L9,T89,Press,Bedsheet,2025-05-27,2025-05-28,2025-05-29,47.92,,3.31,0,1,0
USA,Los Angeles,L5,T54,Press,Uniform,2025-05-27,2025-05-30,2025-06-01,22.36,,4.52,0,1,0
UK,Manchester,L1,T73,Dry-clean,Bedsheet,2025-05-27,2025-05-30,2025-06-01,89.75,167.0,2.76,0,1,0
Pakistan,Islamabad,L5,T44,Wash,Curtain,2025-05-27,2025-05-28,2025-05-30,59.51,277.0,2.0,0,1,0
UK,Birmingham,L9,T34,Wash,Bedsheet,2025-05-27,2025-05-30,2025-06-01,47.49,222.0,2.87,0,1,0
USA,Los Angeles,L2,T19,Rent-Laundry,Tablecloth,2025-05-27,2025-05-30,2025-06-01,95.81,,,0,1,0
USA,Chicago,L5,T20,Wash,Bedsheet,2025-05-27,2025-05-30,2025-05-31,56.14,137.0,4.57,0,1,0
Pakistan,Islamabad,L2,T91,Press,Curtain,2025-05-27,2025-05-29,2025-05-30,49.38,,1.01,0,1,0
USA,Los Angeles,L2,T83,Dry-clean,Curtain,2025-05-28,2025-05-29,2025-05-31,44.85,283.0,2.59,0,2,0
Pakistan,Lahore,L4,T10,Press,Curtain,2025-05-28,2025-05-30,2025-06-01,99.95,,4.88,0,2,0
Pakistan,Karachi,L2,T19,Dry-clean,Tablecloth,2025-05-28,2025-05-29,2025-05-30,89.21,294.0,4.05,0,2,0
UK,London,L9,T88,Wash,Uniform,2025-05-28,2025-05-31,2025-06-02,17.49,202.0,4.17,0,2,0
USA,Chicago,L10,T11,Rent-Laundry,Tablecloth,2025-05-28,2025-05-31,2025-06-02,60.05,,,0,2,0
Pakistan,Karachi,L1,T90,Wash,Bedsheet,2025-05-28,2025-05-31,2025-06-02,53.73,126.0,2.47,0,2,0
USA,Los Angeles,L8,T84,Wash,Bedsheet,2025-05-28,2025-05-30,2025-06-01,15.24,157.0,1.9,0,2,0
Pakistan,Islamabad,L6,T94,Dry-clean,Curtain,2025-05-28,2025-05-30,2025-05-31,68.33,175.0,2.65,0,2,0
Pakistan,Lahore,L6,T9,Wash,Tablecloth,2025-05-28,2025-05-29,2025-05-30,70.87,113.0,4.26,0,2,0
UK,Birmingham,L6,T4,Press,Bedsheet,2025-05-28,2025-05-30,2025-05-31,23.37,,3.66,0,2,0
Pakistan,Karachi,L3,T88,Press,Towel,2025-05-28,2025-05-31,2025-06-01,12.95,,1.05,0,2,0
Pakistan,Lahore,L10,T61,Wash,Tablecloth,2025-05-28,2025-05-31,2025-06-02,34.21,217.0,3.7,0,2,0
Pakistan,Islamabad,L6,T82,Wash,Tablecloth,2025-05-29,2025-05-31,2025-06-02,63.55,291.0,4.95,0,3,0
Pakistan,Karachi,L5,T98,Wash,Towel,2025-05-29,2025-05-31,2025-06-02,70.21,142.0,1.22,0,3,0
USA,Los Angeles,L5,T15,Wash,Towel,2025-05-29,2025-05-31,2025-06-02,13.54,274.0,4.4,0,3,0
USA,New York,L4,T59,Rent-Laundry,Tablecloth,2025-05-29,2025-05-30,2025-06-01,81.05,,,0,3,0
UK,Birmingham,L10,T99,Press,Tablecloth,2025-05-29,2025-05-31,2025-06-02,58.02,,3.97,0,3,0
UK,London,L9,T41,Wash,Bedsheet,2025-05-29,2025-05-31,2025-06-02,63.88,111.0,4.2,0,3,0
Pakistan,Karachi,L10,T93,Wash,Tablecloth,2025-05-29,2025-05-30,2025-06-01,34.56,256.0,1.14,0,3,0
USA,New York,L6,T65,Dry-clean,Uniform,2025-05-29,2025-06-01,2025-06-02,70.65,213.0,2.02,0,3,0
UK,London,L10,T80,Dry-clean,Curtain,2025-05-29,2025-05-30,2025-05-31,33.26,295.0,1.97,0,3,0
USA,Los Angeles,L10,T14,Wash,Bedsheet,2025-05-29,2025-05-30,2025-05-31,91.99,232.0,2.49,0,3,0
Pakistan,Lahore,L9,T33,Dry-clean,Curtain,2025-05-29,2025-06-01,2025-06-03,63.68,142.0,1.31,0,3,0
UK,Birmingham,L7,T16,Dry-clean,Towel,2025-05-29,2025-05-30,2025-06-01,75.09,150.0,3.6,0,3,0
Pakistan,Islamabad,L1,T98,Wash,Towel,2025-05-29,2025-05-30,2025-06-01,33.82,188.0,3.46,0,3,0
UK,Birmingham,L3,T2,Wash,Uniform,2025-05-29,2025-05-31,2025-06-01,84.04,232.0,4.48,0,3,0
UK,Birmingham,L2,T92,Press,Bedsheet,2025-05-29,2025-05-31,2025-06-02,97.46,,2.02,0,3,0
Pakistan,Islamabad,L5,T58,Wash,Bedsheet,2025-05-29,2025-05-31,2025-06-01,62.55,216.0,4.83,0,3,0
UK,Birmingham,L9,T33,Press,Towel,2025-05-29,2025-05-30,2025-06-01,48.68,,2.83,0,3,0
UK,Manchester,L9,T7,Press,Uniform,2025-05-29,2025-05-30,2025-05-31,48.14,,4.46,0,3,0
UK,Birmingham,L9,T67,Press,Curtain,2025-05-30,2025-06-02,2025-06-04,94.66,,2.32,0,4,0
UK,Manchester,L9,T34,Press,Uniform,2025-05-30,2025-05-31,2025-06-01,34.99,,1.46,0,4,0
Pakistan,Lahore,L10,T89,Rent-Laundry,Curtain,2025-05-30,2025-05-31,2025-06-02,96.63,,,0,4,0
UK,London,L8,T43,Press,Bedsheet,2025-05-30,2025-06-02,2025-06-03,32.61,,4.58,0,4,0
Pakistan,Islamabad,L1,T15,Wash,Uniform,2025-05-30,2025-06-02,2025-06-04,80.89,222.0,3.42,0,4,0
UK,Birmingham,L6,T53,Wash,Bedsheet,2025-05-30,2025-06-01,2025-06-03,59.89,202.0,1.54,0,4,0
USA,Chicago,L4,T8,Rent-Laundry,Curtain,2025-05-30,2025-05-31,2025-06-02,40.18,,,0,4,0
UK,Birmingham,L1,T41,Rent-Laundry,Bedsheet,2025-05-30,2025-06-01,2025-06-02,21.82,,,0,4,0
USA,Los Angeles,L5,T31,Wash,Towel,2025-05-30,2025-06-01,2025-06-02,82.76,266.0,3.86,0,4,0
UK,London,L9,T53,Press,Towel,2025-05-30,2025-06-01,2025-06-03,51.09,,4.5,0,4,0
UK,London,L2,T14,Wash,Bedsheet,2025-05-30,2025-05-31,2025-06-01,54.24,147.0,3.23,0,4,0
UK,Birmingham,L1,T51,Dry-clean,Uniform,2025-05-30,2025-06-02,2025-06-04,41.2,230.0,2.33,0,4,0
UK,Manchester,L4,T46,Dry-clean,Uniform,2025-05-30,2025-05-31,2025-06-01,24.87,241.0,3.72,0,4,0
USA,Los Angeles,L3,T10,Rent-Laundry,Tablecloth,2025-05-30,2025-06-02,2025-06-04,48.95,,,0,4,0
USA,Los Angeles,L10,T35,Wash,Tablecloth,2025-05-30,2025-06-02,2025-06-04,25.8,228.0,4.56,0,4,0
Pakistan,Islamabad,L5,T58,Press,Uniform,2025-05-30,2025-05-31,2025-06-01,31.83,,3.68,0,4,0
Pakistan,Lahore,L10,T70,Dry-clean,Curtain,2025-05-30,2025-05-31,2025-06-01,28.86,140.0,4.67,0,4,0
USA,Los Angeles,L7,T67,Dry-clean,Uniform,2025-05-30,2025-05-31,2025-06-02,93.65,291.0,2.92,0,4,0
UK,London,L7,T70,Press,Uniform,2025-05-30,2025-05-31,2025-06-02,22.96,,2.85,0,4,0
UK,London,L4,T20,Wash,Curtain,2025-05-30,2025-06-01,2025-06-02,84.8,212.0,4.88,0,4,0
Pakistan,Lahore,L7,T24,Press,Towel,2025-05-30,2025-05-31,2025-06-02,67.4,,2.39,0,4,0
Pakistan,Islamabad,L6,T62,Wash,Curtain,2025-05-30,2025-05-31,2025-06-01,95.86,133.0,4.44,0,4,0
UK,Manchester,L1,T8,Wash,Towel,2025-05-30,2025-06-01,2025-06-03,73.51,220.0,1.87,0,4,0
USA,Los Angeles,L4,T96,Press,Towel,2025-05-30,2025-05-31,2025-06-02,83.42,,4.24,0,4,0
USA,Los Angeles,L3,T33,Wash,Towel,2025-05-30,2025-06-01,2025-06-03,40.4,205.0,3.08,0,4,0
Pakistan,Islamabad,L4,T75,Press,Curtain,2025-05-30,2025-06-02,2025-06-03,36.39,,1.42,0,4,0
UK,Birmingham,L9,T9,Wash,Tablecloth,2025-05-30,2025-06-01,2025-06-03,45.98,265.0,2.84,0,4,0
Pakistan,Karachi,L6,T49,Press,Uniform,2025-05-30,2025-06-01,2025-06-03,77.15,,2.72,0,4,0
Pakistan,Lahore,L4,T24,Press,Tablecloth,2025-05-31,2025-06-01,2025-06-02,35.51,,3.41,0,5,1
UK,Birmingham,L8,T89,Dry-clean,Bedsheet,2025-05-31,2025-06-03,2025-06-05,90.21,161.0,3.71,0,5,1
UK,Manchester,L10,T76,Press,Uniform,2025-05-31,2025-06-01,2025-06-03,34.71,,2.95,0,5,1
USA,Chicago,L9,T77,Wash,Bedsheet,2025-05-31,2025-06-01,2025-06-02,94.96,112.0,1.9,0,5,1
USA,Chicago,L9,T4,Press,Towel,2025-05-31,2025-06-03,2025-06-05,18.2,,4.04,0,5,1
